#Transcript position	Transcript coverage profile
0.0	0.05161672926327353
1.0	0.026261406866905736
2.0	0.0017123287671232876
3.0	0.013421264691082433
4.0	0.01842268908240988
5.0	0.0190399235149935
6.0	0.025012616033704606
7.0	0.012434759256293011
8.0	0.012384271770284656
9.0	0.014243861421055716
10.0	0.0013386880856760374
11.0	0.02078663348274216
12.0	0.02050667613355931
13.0	0.006549591313986908
14.0	0.017346369836558267
15.0	0.02371068220000499
16.0	0.017221260834067928
17.0	0.01782511641866033
18.0	0.032284062325399675
19.0	0.02960747307418537
20.0	0.0168848922367246
21.0	0.01967563977887457
22.0	0.008520662900298237
23.0	0.006880248198330983
24.0	0.005712511608654065
25.0	0.018153086719450318
26.0	0.016212838471402605
27.0	0.01087908223313757
28.0	0.02560732951309992
29.0	0.004432087325489425
30.0	0.005844845908607864
31.0	0.0036142454160789845
32.0	0.007593366234812941
33.0	0.007071240076361902
34.0	0.025805136978514144
35.0	0.021192188816332086
36.0	0.034759875782526144
37.0	0.017516907573954674
38.0	0.014310025685706808
39.0	0.019981626740159707
40.0	0.00817729544437619
41.0	0.01701052392655804
42.0	0.028754177115961774
43.0	0.028897223376196452
44.0	0.027870271765419712
45.0	0.004365676230477434
46.0	0.008888294065315671
47.0	0.004981549815498155
48.0	0.012167263210151156
49.0	0.011004383951154897
50.0	0.008738271307972776
51.0	0.02393883410013156
52.0	0.020072012687293413
53.0	0.00811660749626859
54.0	0.00697986577181208
55.0	0.0067309810179277925
56.0	0.0072334047076914945
57.0	0.016799074444612545
58.0	0.026945329388426146
59.0	0.011311003432338044
60.0	0.00900329009843269
61.0	0.007876221995146824
62.0	0.01867374606168551
63.0	0.02970759793184562
64.0	0.01826348946973512
65.0	0.004090534827579786
66.0	0.009194114859970045
67.0	0.018440803360072824
68.0	0.008385708379653342
69.0	0.01579527154611477
70.0	0.0038108194057975453
71.0	0.01202172317253059
72.0	0.022331804939113117
73.0	0.014073913372069008
74.0	0.027477340079928907
75.0	0.041180855988447916
76.0	0.028504571769372142
77.0	0.015065471794583505
78.0	0.013160631751105632
79.0	0.012779827139857664
80.0	0.01674850318073725
81.0	0.02731782347088783
82.0	0.017765760731428902
83.0	0.012060103722156965
84.0	0.03575039554643776
85.0	0.033660900598925535
86.0	0.021665256071185305
87.0	0.012730430129647922
88.0	0.02265823754381158
89.0	0.02879025265039704
90.0	0.06327732726323206
91.0	0.059968717569206034
92.0	0.07615704776910072
93.0	0.06051987487275144
94.0	0.03446167121091108
95.0	0.06355135032067818
96.0	0.07988769138931698
97.0	0.10309607687819637
98.0	0.08411407866377157
99.0	0.07547512454749428
