#Transcript position	Transcript coverage profile
0.0	0.1116795856060516
1.0	0.012933156870851312
2.0	0.023146852942183986
3.0	0.016145113641142097
4.0	0.01391614169304029
5.0	0.005005869410879849
6.0	0.011868248383933824
7.0	0.0027720883572289
8.0	0.01064970834670048
9.0	0.02167885812605667
10.0	0.006254851439720893
11.0	0.007783015075689854
12.0	0.009821652008447803
13.0	0.016921803012791285
14.0	0.011978761978761979
15.0	0.011909252658874579
16.0	0.015071137033967171
17.0	0.01649496722750383
18.0	0.014551123582871538
19.0	0.007819277576094553
20.0	0.017589268524347265
21.0	0.017340632481669307
22.0	0.012961248162672162
23.0	0.013874165418190601
24.0	0.0151469038408569
25.0	0.013166824237366747
26.0	0.023040933101439755
27.0	0.01408034558766282
28.0	0.019368039038201355
29.0	0.002564102564102564
30.0	0.004331783761658334
31.0	0.009741601062466444
32.0	0.013161516237093659
33.0	0.008566147321640223
34.0	0.007987451121873712
35.0	0.0
36.0	0.006841860289503956
37.0	0.010874295965780798
38.0	0.006016092287176089
39.0	0.0
40.0	0.022228406370196057
41.0	0.02052586983655639
42.0	0.022962024599318794
43.0	0.005859734433861643
44.0	0.02404859153109862
45.0	0.03587316366089768
46.0	0.008161336994714618
47.0	0.007916542958578767
48.0	0.008639122668293371
49.0	0.0054249547920434
50.0	0.015878255950702486
51.0	0.014352514622043698
52.0	0.01222751337087049
53.0	0.007541082156703839
54.0	0.018445180167858923
55.0	0.008398637141591154
56.0	0.016767550948797855
57.0	0.014541515992329865
58.0	0.02708831871041645
59.0	0.002950616904471547
60.0	0.0035993772664687194
61.0	0.022475024732435338
62.0	0.02383911486568991
63.0	0.01168385515129403
64.0	0.016574627474001773
65.0	0.007628654205290231
66.0	0.014910441775416793
67.0	0.0278355326559237
68.0	0.020879618082360652
69.0	0.03541044403751293
70.0	0.01406951668766245
71.0	0.029407995852322847
72.0	0.026556206464797016
73.0	0.020935094865548252
74.0	0.010133631033878158
75.0	0.014471174442231009
76.0	0.03180645184851152
77.0	0.029536450926561857
78.0	0.02589201154413088
79.0	0.017016756126557144
80.0	0.03514910752148996
81.0	0.023968431413885924
82.0	0.018825562587940534
83.0	0.026066422420438464
84.0	0.006811944996154912
85.0	0.0333715992140626
86.0	0.03714270545076457
87.0	0.028191975715781095
88.0	0.03138793706998919
89.0	0.030305367046040733
90.0	0.03016475293266551
91.0	0.032589833200581196
92.0	0.031425933581786435
93.0	0.046137480700492756
94.0	0.045821124236935636
95.0	0.04878485979312151
96.0	0.07617490440519535
97.0	0.07982507303598779
98.0	0.08447562554595592
99.0	0.06612491232903292
