#Transcript position	Transcript coverage profile
0.0	0.11159637747025913
1.0	0.011626688016495919
2.0	0.006472330064059241
3.0	0.00911572083472395
4.0	0.01374838437050005
5.0	0.013278214404121969
6.0	0.018367108373682495
7.0	0.03191240754859895
8.0	0.007026512816333155
9.0	0.010014104226144318
10.0	0.024886233338932473
11.0	0.026148597407648952
12.0	0.021039759931084912
13.0	0.017235082172527352
14.0	0.0024642910840475115
15.0	0.0027063599458728013
16.0	0.005024816944321588
17.0	0.018717125791276903
18.0	0.012612291287022482
19.0	0.011125864614126003
20.0	0.020844707595952555
21.0	0.016719386035807145
22.0	0.01232604019360344
23.0	0.011422069198890623
24.0	0.004861039019294975
25.0	0.004106226620159741
26.0	0.007146203066521791
27.0	0.007529733537772989
28.0	0.006723756626740985
29.0	0.00474656149413505
30.0	0.02349886917124829
31.0	0.026674826046002298
32.0	0.011478577341765234
33.0	0.0073504183340279165
34.0	0.015701933858995265
35.0	0.006596666149500473
36.0	0.016600501715604635
37.0	0.018826864890411504
38.0	0.010302588335233124
39.0	0.013495483832637042
40.0	0.02322741656308044
41.0	0.014596406641268002
42.0	0.024346263378245414
43.0	0.004318481319229263
44.0	0.015537997091559117
45.0	0.016384573303374214
46.0	0.0031628780149369467
47.0	0.022332697343841683
48.0	0.020755555423268134
49.0	0.012069465609461861
50.0	0.02547351962142668
51.0	0.0044444444444444444
52.0	0.010696768803729753
53.0	0.005182855811786629
54.0	0.030491545383718247
55.0	0.021144894408301744
56.0	0.004750593824228029
57.0	0.010994128121491595
58.0	0.010369509664177132
59.0	0.004004005886683098
60.0	0.03121483996362093
61.0	0.01485406624763447
62.0	0.012135752709713222
63.0	0.019858846607164866
64.0	0.023258532611566952
65.0	0.036720634825247726
66.0	0.03248903574477715
67.0	0.030001374877160158
68.0	3.924646781789639E-4
69.0	0.019233256667501024
70.0	0.006904202977779207
71.0	0.01338402888329422
72.0	0.02681395412334356
73.0	0.03044324188157031
74.0	0.019135691128899446
75.0	0.030576512774128522
76.0	0.01756577326302476
77.0	0.024910351847460793
78.0	0.012744726681344298
79.0	0.012500264134741115
80.0	0.012473512752100159
81.0	0.01917220894610972
82.0	0.036429366868186874
83.0	0.026523320477337752
84.0	0.02100561860755605
85.0	0.019790901031879252
86.0	0.027672047527084343
87.0	0.026354684739769957
88.0	0.04790717934131678
89.0	0.029549939579556372
90.0	0.0378560664510887
91.0	0.021581381679819527
92.0	0.043970398122397183
93.0	0.02451072101982727
94.0	0.05894086396496283
95.0	0.042003023074242224
96.0	0.0712076749149005
97.0	0.07533808154644785
98.0	0.061762084785770485
99.0	0.043946108030810255
