#Transcript position	Transcript coverage profile
0.0	0.1366330418896972
1.0	0.03635057456989647
2.0	0.021543007515223842
3.0	0.017188055266073077
4.0	0.024040779407701458
5.0	0.018251133515864774
6.0	0.03975937541815809
7.0	0.021253864262829814
8.0	0.01483309907835403
9.0	0.011646032260264722
10.0	0.028295333866336137
11.0	0.04380499879059276
12.0	0.01284512131952046
13.0	0.022743400816848464
14.0	0.0205201568066665
15.0	0.03848591956853972
16.0	0.03947043191679776
17.0	0.030260684503876374
18.0	0.03714616111329926
19.0	0.03234771559956081
20.0	0.017393092115405535
21.0	0.01375460073786873
22.0	0.044634402219574015
23.0	0.03891591553978868
24.0	0.06607515407300914
25.0	0.04223897732192877
26.0	0.025815881767077095
27.0	0.02385572097379614
28.0	0.10303202945683156
29.0	0.03161411422652779
30.0	0.0523044734813827
31.0	0.0599629102721519
32.0	0.028250925456164755
33.0	0.047289910533355815
34.0	0.039480805801036474
35.0	0.03799482314637304
36.0	0.03237702698737139
37.0	0.011825367988319926
38.0	0.059057511150559905
39.0	0.10670362180733364
40.0	0.04011193130772508
41.0	0.023957010314222132
42.0	0.029464408869478688
43.0	0.013554295926349866
44.0	0.0503700906039091
45.0	0.02333403134431591
46.0	0.029482136948780425
47.0	0.06415146484924217
48.0	0.02272566006967025
49.0	0.044403450946541044
50.0	0.025402255648840206
51.0	0.021482475768559772
52.0	0.026106136651375362
53.0	0.03930776649336349
54.0	0.06318997732253913
55.0	0.06705321991745047
56.0	0.02894701563030342
57.0	0.05577425094370322
58.0	0.03940086145706909
59.0	0.028951549177324107
60.0	0.031173307328802788
61.0	0.04781668564113546
62.0	0.005593607088341265
63.0	0.04573536135625359
64.0	0.02868750297028215
65.0	0.03460624641388961
66.0	0.025792328447202077
67.0	0.047607154598694856
68.0	0.016326227676215357
69.0	0.03196402244540271
70.0	0.033315941716655854
71.0	0.040233295384654595
72.0	0.0485008498581535
73.0	0.0452586060851312
74.0	0.037921715923435836
75.0	0.029877815208049906
76.0	0.00839249420119691
77.0	0.016658378354255186
78.0	0.0092580860793301
79.0	0.029289434076955417
80.0	0.039571735125053464
81.0	0.025999540647735426
82.0	0.023440244943685157
83.0	0.07503259503316269
84.0	0.06081506306722074
85.0	0.05847435857929366
86.0	0.02480212843130818
87.0	0.022032598626173922
88.0	0.06913505665482586
89.0	0.08218870855718423
90.0	0.035672519638324046
91.0	0.04893661398539196
92.0	0.08131477137483578
93.0	0.07746176715577996
94.0	0.08444877527011012
95.0	0.09990590856407841
96.0	0.17826297287186735
97.0	0.1970799706492636
98.0	0.21764094921826527
99.0	0.11760988781501149
