#Transcript position	Transcript coverage profile
0.0	0.12245173684104387
1.0	0.025197097959906992
2.0	0.011153046167681018
3.0	0.0022358859698155395
4.0	0.015590139873969755
5.0	0.008378141803176191
6.0	0.011916142364284411
7.0	0.024028660955759513
8.0	0.007671601615074024
9.0	0.011703569103498429
10.0	0.007057257488567573
11.0	0.007380945504523837
12.0	0.026956731998710137
13.0	0.016074867270592718
14.0	0.021040793082251364
15.0	0.01480430844269462
16.0	0.011013550496246721
17.0	0.028685939456121242
18.0	0.02683294550681293
19.0	0.01652047273796851
20.0	0.022371383283042317
21.0	0.017505537249410636
22.0	0.02126652557293983
23.0	0.0
24.0	0.013602098882033151
25.0	0.024286447928767982
26.0	0.011699957894543275
27.0	0.02134478322289075
28.0	0.017195278056703914
29.0	0.005125286710349668
30.0	0.024395671363118022
31.0	0.0238293480391998
32.0	0.017355458343298137
33.0	0.005409401869484786
34.0	0.021548374150138404
35.0	0.007629220745191887
36.0	0.01030317733436515
37.0	0.012956695769705772
38.0	0.025993620003357493
39.0	0.02339974630806388
40.0	0.015092192353487244
41.0	0.017434172166505574
42.0	0.040124457623287424
43.0	0.01692795342758496
44.0	0.012557468561001423
45.0	0.012920094138160572
46.0	0.025253596429720995
47.0	0.01913540916474673
48.0	0.01858617817137611
49.0	0.022632668840587844
50.0	0.008705634209935033
51.0	0.004270526221745734
52.0	0.007259001161440186
53.0	0.012927779498575579
54.0	0.01535007155038542
55.0	0.01043975424801672
56.0	0.02071233635872881
57.0	0.02868865808374995
58.0	0.026210629376229564
59.0	0.01454804852623653
60.0	0.009113059626856396
61.0	0.012561602569683843
62.0	0.014713986606948464
63.0	0.02137320667773633
64.0	0.025031891779137838
65.0	0.014524379726209718
66.0	0.011697682264092964
67.0	0.0
68.0	0.017695673582667472
69.0	0.01645085812960867
70.0	0.021775659543710836
71.0	0.01871714122883591
72.0	0.020498606598328497
73.0	0.011677767761333047
74.0	0.016240889840671357
75.0	0.03536708743322664
76.0	0.009592979811336666
77.0	0.030407063784527746
78.0	0.023245568492138574
79.0	0.015611085963596123
80.0	0.03183210581697382
81.0	0.032837114568081076
82.0	0.01846049464103966
83.0	0.05633872793525623
84.0	0.03574232012479334
85.0	0.029156666819750807
86.0	0.04297735767471859
87.0	0.07453700404304377
88.0	0.041032522450921954
89.0	0.0701766551053021
90.0	0.03484160251104241
91.0	0.05620398724349217
92.0	0.06265192537742176
93.0	0.05237368019947436
94.0	0.06418527679592916
95.0	0.04479477588740661
96.0	0.04200325940523974
97.0	0.06998837025793557
98.0	0.08022077396736477
99.0	0.037688885974942445
