#Transcript position	Transcript coverage profile
0.0	0.12387284792349489
1.0	0.011306997136474666
2.0	0.021298538856962656
3.0	0.010564791999768921
4.0	0.03438495697758047
5.0	0.030503989350790756
6.0	0.019064235081705024
7.0	0.0073556159379281364
8.0	0.03134950067921319
9.0	0.0365335791638504
10.0	0.020670557955442852
11.0	0.023068896564369293
12.0	0.036819346192149945
13.0	0.014727521481396832
14.0	0.034042658395913805
15.0	0.028644116430528638
16.0	0.019867486574451556
17.0	0.03018049001554925
18.0	0.03177785873790025
19.0	0.02338633169433762
20.0	0.007411082805060872
21.0	0.03045236629228596
22.0	0.017880985840521484
23.0	0.020084118956021104
24.0	0.026517590979588626
25.0	0.008936632095538782
26.0	0.012812734243154104
27.0	0.01934477669095092
28.0	0.0
29.0	0.0015360983102918587
30.0	0.01986247646612874
31.0	0.01220482561293033
32.0	0.015139923249054166
33.0	0.008788851849896317
34.0	0.02709230276297383
35.0	0.025907731004933925
36.0	0.03246942406320993
37.0	0.02341956401885441
38.0	0.019275942278364898
39.0	0.03391174445044645
40.0	0.03125923967277014
41.0	0.017919003067406195
42.0	0.004254607352349784
43.0	0.009798097089825642
44.0	0.023629255986438898
45.0	0.01839312246676618
46.0	0.01327514333129984
47.0	0.0149777758693206
48.0	0.024148773934853835
49.0	0.007958058534892305
50.0	0.016228423951271796
51.0	0.007476635514018692
52.0	0.020452027081270335
53.0	0.01027266247764346
54.0	0.024309464414558092
55.0	0.01165042288406769
56.0	0.009200939194603358
57.0	0.03134516675336751
58.0	0.020568508095072033
59.0	0.04284209670686761
60.0	0.02840393595983865
61.0	0.01340684354923055
62.0	0.0240217352650639
63.0	0.01694510130692596
64.0	0.018841407924311885
65.0	0.029874362566741815
66.0	0.021935757763263446
67.0	0.011912272205819967
68.0	0.02710613168146144
69.0	0.010616865621433583
70.0	0.00891144526041266
71.0	0.01867020208694121
72.0	0.034872913321750826
73.0	0.010846427220242363
74.0	0.015340624896933094
75.0	0.008888876501693881
76.0	0.009920226029389778
77.0	0.026639223387398988
78.0	0.017746543996664498
79.0	0.019112526518903047
80.0	0.010639130162296062
81.0	0.02563912613293546
82.0	0.02074604822824764
83.0	0.019982779157915236
84.0	0.013743011676220046
85.0	0.003847709487382397
86.0	0.01913632403843926
87.0	0.014230417406443752
88.0	0.009335628338181112
89.0	0.027705101304268866
90.0	0.04013052173761869
91.0	0.025406678830071153
92.0	0.05920701581507119
93.0	0.035899250635599685
94.0	0.0356487278985205
95.0	0.007643076483922669
96.0	0.047850136865457804
97.0	0.04926733288251379
98.0	0.05666152491534349
99.0	0.05319962853217552
