#Transcript position	Transcript coverage profile
0.0	0.1464005172809793
1.0	0.049821622633308076
2.0	0.018229168412976164
3.0	0.023595089942287158
4.0	0.035164588514417575
5.0	0.04621275999726351
6.0	0.058652541331318225
7.0	0.031046624121605366
8.0	0.009648317180967285
9.0	0.024822848838550068
10.0	0.026465717791231302
11.0	0.05027459029079117
12.0	0.050736002711486275
13.0	0.005758859340893918
14.0	0.031709335403292974
15.0	0.008629025884365708
16.0	0.014710936895857686
17.0	0.031621805930582725
18.0	0.03451514012265665
19.0	0.020368905003882276
20.0	0.039368584062337814
21.0	0.0247124514639227
22.0	0.02996217445834999
23.0	0.03027345260517035
24.0	0.009062743716024741
25.0	0.05665372984971346
26.0	0.024804117392787962
27.0	0.01919920667638525
28.0	0.027866725733229188
29.0	0.029509020892237513
30.0	0.016322976927285016
31.0	0.03316585040392158
32.0	0.030726964540671493
33.0	0.014495780660874433
34.0	0.06811770077815324
35.0	0.013621988178255074
36.0	0.008020167055563377
37.0	0.007965855326353648
38.0	0.01528234158310347
39.0	0.04102438259492304
40.0	0.01791118509339795
41.0	0.01390845985322612
42.0	0.022632538323440074
43.0	0.017931867088332224
44.0	0.008020055933336758
45.0	0.012219308554236665
46.0	0.02567627915528812
47.0	0.023705967384599694
48.0	0.05692651462868856
49.0	0.07417974217463645
50.0	0.03190208850507105
51.0	0.04943695349418303
52.0	0.038065106327545964
53.0	0.04773608372915063
54.0	0.04435630813835958
55.0	0.020260784984868115
56.0	0.05541858075370706
57.0	0.025501007246895704
58.0	0.024977528034363688
59.0	0.04000099914241022
60.0	0.0535040559004814
61.0	0.03232711366945567
62.0	0.014570743542091914
63.0	0.0330635993144485
64.0	0.054411270420849284
65.0	0.04999043350622867
66.0	0.03417862210046367
67.0	0.031706617836783205
68.0	0.02012286334337665
69.0	0.03708301687989243
70.0	0.04664193078905743
71.0	0.05017400907515663
72.0	0.084365944016501
73.0	0.06811930497020971
74.0	0.03577736748327526
75.0	0.029081769113509893
76.0	0.03346805318774465
77.0	0.05221288115522453
78.0	0.031852844413398265
79.0	0.08304970638028171
80.0	0.07483190587018258
81.0	0.04914661980039923
82.0	0.07696675012609996
83.0	0.1121859181749389
84.0	0.06207839032987323
85.0	0.07663284981178778
86.0	0.09937250086621575
87.0	0.0628658413092046
88.0	0.046192425686237756
89.0	0.06111665122378201
90.0	0.054837101552774076
91.0	0.05409031539048303
92.0	0.060842076621925
93.0	0.05981253619502865
94.0	0.07875299037261747
95.0	0.16052965383706422
96.0	0.17411890516509687
97.0	0.21762327568663387
98.0	0.17144696304454016
99.0	0.04331629570408032
