#Transcript position	Transcript coverage profile
0.0	0.08532516711859296
1.0	0.02390984397069832
2.0	0.027671445636015514
3.0	0.009556022237110688
4.0	0.009807017592636618
5.0	0.024991415393911347
6.0	0.014789606459145366
7.0	0.0055242272510340465
8.0	0.00838400467154364
9.0	0.0
10.0	0.03381499276774182
11.0	0.022094898011188826
12.0	0.02222554739731156
13.0	0.010508514779301406
14.0	0.009354931346417636
15.0	0.017858493316063796
16.0	0.024797810157334
17.0	0.01189862743858281
18.0	0.008126109272724747
19.0	0.020381391235940786
20.0	0.014680411463433164
21.0	0.005469615607905187
22.0	0.017957362353388857
23.0	0.022512498419957838
24.0	0.014836801718113387
25.0	0.00799543118218161
26.0	0.0
27.0	0.003997393625392694
28.0	0.02838736694837701
29.0	0.012304038100007166
30.0	0.006191018417561405
31.0	0.02201299223097474
32.0	0.012884430283268997
33.0	0.03295384550470441
34.0	0.010040973240932774
35.0	0.01663366574963034
36.0	0.01283832153733189
37.0	0.012169193194557299
38.0	0.020484821410449012
39.0	0.01754615835202994
40.0	0.008534143660676605
41.0	0.010442902964309999
42.0	0.019423121114676176
43.0	0.01006339259857002
44.0	0.009760342310300653
45.0	5.959475566150178E-4
46.0	0.006135270072552303
47.0	0.0068834722049496335
48.0	0.002717391304347826
49.0	0.016784540472467444
50.0	0.011921386915129093
51.0	0.01762902571696105
52.0	0.013966133756176589
53.0	0.005281761342036511
54.0	0.009328501245649178
55.0	0.01957505168234061
56.0	0.013890607202643963
57.0	0.01702020435365542
58.0	0.009210663096722064
59.0	0.001718213058419244
60.0	0.003939186644427876
61.0	0.00306395393564957
62.0	0.007563398269283039
63.0	0.017913833003426128
64.0	0.021620223158718276
65.0	0.06330345825573815
66.0	0.013945745910066351
67.0	0.011085042556037386
68.0	0.01887495492621211
69.0	0.017192610644803732
70.0	0.009447775061922977
71.0	0.019271994408016718
72.0	0.014111082577328227
73.0	0.012480925560056207
74.0	0.019677810150156638
75.0	0.05618714538896093
76.0	0.021641400169165045
77.0	0.013378493849249152
78.0	0.013941175823922123
79.0	0.011651552895011305
80.0	0.022973926968848625
81.0	0.022012565540805017
82.0	0.018154416755687915
83.0	0.041937662955802923
84.0	0.04291371005912859
85.0	0.023941613983811817
86.0	0.017093381615554924
87.0	0.03268404907674516
88.0	0.04415754010970363
89.0	0.028968878308917992
90.0	0.03527944735224758
91.0	0.03408945162841312
92.0	0.023908907887092306
93.0	0.03094681662454801
94.0	0.031106509570832476
95.0	0.0498907504409642
96.0	0.06754127563997184
97.0	0.09618197623257353
98.0	0.10741636249241854
99.0	0.07180720471601999
